tarih,icerik,orijinal_url
2025-07-18,"[Tarih: 2025-07-18] Yeilay Kamp Lideri Yetitirme Kamp'nda ynmz doada bulduk! Bugnk programda katlmclarmzla birlikte Oryantiring Eitimi gerekletirdik. Doayla uyum iinde, liderlik yolculuumuza devam ediyoruz!",https://www.instagram.com/p/DMQdyVhNF_M/
2025-07-18,[Tarih: 2025-07-18] yle bir sevda tarif edilemez,https://www.instagram.com/p/DMQFlC7Nhxc/
2025-07-18,[Tarih: 2025-07-18] Yeilay pekyolu Kamp Lideri Yetitirme Kamp,https://www.instagram.com/p/DMP5hqMNF4b/
2025-07-18,"[Tarih: 2025-07-18] Yeilay Kamp Lideri Yetitirme Kamp'nda bugnn oda: Liderlik ve Ekip Ynetimi! Katlmclar, rol paylam, gven inas, karar alma ve etkili iletiim zerine uygulamal almalar yaparak ekip olmann gcn deneyimledi. Her bireyin katksyla gl ekipler, gl bir gelecek!",https://www.instagram.com/p/DMPnafHNA4F/
2025-07-17,"[Tarih: 2025-07-17] Yeilay Kamp Lideri Yetitirme Kamp' Doa bilgisi ve evre koruma eitimi ile katlmclarmz, ekosistemi tanmann ve korumann nemini yerinde rendi. Daha yeil bir gelecek iin bilinleniyor, doaya sahip kyoruz!",https://www.instagram.com/p/DMM1FCdNJ9n/
2025-07-16,[Tarih: 2025-07-16] Yeilay Kamp Lideri Yetitirme Kamp pekyolu Uluslararas ocuk ve Genlik almalar Merkezinde koordinatrl Gkyz Gzlem Etkinlii ile devam ediyor,https://www.instagram.com/p/DMLrkoJtFVi/
2025-07-16,[Tarih: 2025-07-16] Yeilay Kamp Lideri Yetitirme Kamp Tbbi aromatik bitki Eitimi kapsamnda sabun yapm atlyesi gerekletirildi,https://www.instagram.com/p/DMLZwqQNLpr/
2025-07-16,[Tarih: 2025-07-16] Yeilay Kamp Lideri Yetitirme Kamp pekyolu'nda devam ediyor. koordinatrlmz bnyesinde yetitirilen tbbi aromatik bitkileri tandk,https://www.instagram.com/p/DMLBHlqt-_g/
2025-07-16,"[Tarih: 2025-07-16] Yeilay Kamp Lideri Yetitirme Kamp'nda bugn el becerilerimizi gelitirdik! Katlmclarmz, sabrn ve retkenliin birleimi olan Amigurumi eitimi ile kendi el emei rnlerini ortaya koydu. Hem odaklandk hem de keyifli anlar yaadk!",https://www.instagram.com/p/DMKsp57t7Up/
2025-07-16,"[Tarih: 2025-07-16] Yeilay Kamp Lideri Yetitirme Kamp'nda gne atma Ynetimi Eitimi ile baladk! Katlmclarmz, ekip ii iletiimde karlalabilecek atmalar saduyulu ve yapc yollarla zmenin yntemlerini rendi.",https://www.instagram.com/p/DMKKleJNkuU/
2025-07-15,"[Tarih: 2025-07-15] Yeilay Kamp Lideri Yetitirme Kamp, pekyolunda doayla i ie eitimlerle devam ediyor. Katlmclar kampln en temel becerilerinden biri olan Kamp Atei Nasl Yaklr? eitimine katld. Tututurucu seimi, odun dzeni kurma, gvenli ate yakma teknikleri ve doaya zarar vermeden ate sndrme gibi konular uygulamal olarak deneyimlendi.",https://www.instagram.com/p/DMI9zlrtZNf/
2025-07-15,"[Tarih: 2025-07-15] Yeilay Kamp Lideri Yetitirme Kamp, pekyolu'nda dopdolu bir programla devam ediyor. Katlmclar, kampln vazgeilmezi olan kamp atei yakma tekniklerini ve kamp malzemeleri kullanm bilgilerini uygulamal olarak rendi. pekyolu Uluslararas ocuk ve Genlik almalar Merkezinde buluan farkl ehirlerden genler, hem reniyor hem birlikte byyor!",https://www.instagram.com/p/DMIwwnktKvi/
2025-07-15,"[Tarih: 2025-07-15] Yeilay Kamp Modeli Eitimi ile Gleniyoruz! pekyolu Uluslararas ocuk ve Genlik almalar Merkezi'nde devam eden Kamp Lideri Yetitirme Kamp, Yeilay Kamp Modeli eitimiyle zenginleiyor! Katlmclar, kamp liderliine dair teorik bilgileri ve Yeilayn etik, deer temelli kamp yaklamn yakndan reniyor. Bu zel eitimle, gelecein kamp liderleri sadece teknik deil; ayn zamanda deer odakl liderlik anlayyla da donatlyor.",https://www.instagram.com/p/DMHzX4BtxTd/
2025-07-15,"[Tarih: 2025-07-15] Yeilay tarafndan dzenlenen Kamp Lideri Yetitirme Kamp, pekyolu Uluslararas ocuk ve Genlik almalar Merkezi'nde tm hzyla devam ediyor! Program, imdi de genlerin hem fiziksel hem zihinsel geliimini destekleyen kinetik etkinliklerle renkleniyor!",https://www.instagram.com/p/DMHoxD4NYvN/
2025-07-15,"[Tarih: 2025-07-15] pekyolu Uluslararas ocuk ve Genlik almalar Merkezi ev sahipliinde, Yeilay tarafndan dzenlenen Kamp Lideri Yetitirme Kamp balad! Trkiyenin drt bir yanndan gelen genlerin katlmyla gerekleen bu zel kampta; Liderlik becerileri letiim teknikleri Takm almas Bamllkla mcadelede farkndalk gibi birok alanda eitimler ve uygulamal etkinlikler yer alyor. Ho geldiniz genler Ho geldiniz",https://www.instagram.com/p/DMHioAYtzug/
2025-07-11,"[Tarih: 2025-07-11] lhamdan Eyleme Sosyal Giriimcilik altay Tamamland! AB Bakanl Trkiye Ulusal Ajans destekli proje, pekyolu Uluslararas ocuk ve Genlik Merkezi ev sahipliinde 40 ilden 45 gencin katlmyla gerekleti. Genler 5 gn boyunca sosyal giriimcilik zerine fikirler ve politikalar gelitirdi. Sertifika trenine Elaz l zel daresi Genel Sekreteri Sn. Cemil Yatkn ve eitli kamu kurumlarnn temsilcileri katld.",https://www.instagram.com/p/DL-ZqF3Nxre/
2025-07-07,"[Tarih: 2025-07-07] Trkiye Ulusal Ajans tarafndan desteklenen, Ahali Dernei koordinatrlnde yrtlen Genlik novasyonu: Sosyal Giriimcilik Modeli Erasmus+ projesi kapsamnda Elazda bir araya geldik! lhamdan Eyleme: Sosyal Giriimcilik Modeli altay, proje ortamz pek Yolu Genlik ve ocuk Vakf ev sahipliinde, pekyolu Uluslararas ocuk ve Genlik almalar Merkezi'nde gerekleiyor. Bu anlaml altayda; Genlerle birlikte sosyal giriimcilii kefediyor, lham veren rneklerle farkndalk kazanyor, Toplumsal dnmde genlerin gcn aa karyoruz! Proje ortaklarmz: Engelleri An Dernei Yedi klim Dernei SORGED lksenol Genlerin potansiyelini sosyal etkiyle buluturduumuz bu yolculukta, gelecee umutla bakyoruz!",https://www.instagram.com/p/DLzuHDStrz0/
2025-07-01,"[Tarih: 2025-07-01] SS VE BAHE BTKLER YETTRC ETM Yer: pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi Tarih: 9 Temmuz 2025 | Sre: 1 Gn Uygulamal eitim + fide dikimi + sertifika Bavuru 30 ya ve alt genler iindir. Kontenjan snrl, hemen bavur! Son bavuru: 5 Temmuz Bavuru linki profilde",https://www.instagram.com/p/DLjo4iMNgxi/
2025-06-23,"[Tarih: 2025-06-23] Benim Aklm Matematii Keser 2 TBTAK 4004 Doa Eitimi ve Bilim Okullar Program kapsamnda, Elazda pekyolu Uluslararas ocuk ve Genlik almalar Merkezimizde gerekleen projemizde rencilerimizle ilk gn heyecan yaand! Programn balangcnda rencilerimizin birbirini tanmas ve ekip ruhunu glendirmesi amacyla buz krc etkinlikler dzenlendi. Elenceli ve etkileimli oyunlarla renciler hem kaynat hem de projeye enerjik bir balang yapt! Matematik dolu bu yolculukta birlikte renmeye ve kefetmeye devam ediyor",https://www.instagram.com/p/DLPIrujttIS/
2025-06-23,"[Tarih: 2025-06-23] TBTAK 4004 kapsamnda desteklenen Benim Aklm Matematii Keser 2 projemizin al program, pekyolu Uluslararas ocuk ve Genlik almalar Merkezimizde gerekletirildi. Al programna Elaz l Milli Eitim Mdr Mehmet Yiit, Frat niversitesi Rektr Yardmcs Prof. Dr. Mehmet Ylmaz ve eitli kurum temsilcilerimiz katld",https://www.instagram.com/p/DLPFo_fN2a0/
2025-06-23,"[Tarih: 2025-06-23] TBTAK 4004 Doa Eitimi ve Bilim Okullar Program kapsamnda desteklenen Benim Aklm Matematii Keser 2 projesi, 23-28 Haziran 2025 tarihleri arasnda pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi'nde gerekletiriliyor! Elaz'dan seilen, 7. snfa devam eden 30 renci, 19 farkl okuldan, 2 ile ve il merkezinden katlm salyor. 6 gn boyunca tam 29 farkl etkinlikle renciler matematii kefedecek, elenerek renecek! Gelecein problem zcleri burada yetiiyor!",https://www.instagram.com/p/DLO7KS1NZwb/
2025-06-22,"[Tarih: 2025-06-22] pekyoluna Bir Yolculuk, Bin Keif programmzda bilgi dolu keiflerin yan sra sporla dolu anlar da yaadk! rencilerimizle birlikte pek ok spor etkinlii ile hem elendik hem de enerjimizi doayla btnletirdik. Sporun birletirici gcyle unutulmaz bir gn geirdik!",https://www.instagram.com/p/DLMiQQktP_9/
2025-06-22,"[Tarih: 2025-06-22] pek Yolu'na Bir Yolculuk Bin Keif"" programmz, Elaz Valilii koordinasyonunda, l Milli Eitim Mdrl ve Elaz l zel daresi i birliiyle tm hzyla devam ediyor. Bugn rencilerimiz, Elaz Valimiz Numan HATPOLU, l Milli Eitim Mdr Mehmet YT l zel daresi Genel Sekreteri Cemil YATKIN ve birok kymetli kurum temsilcisiyle bir araya geldi. Bu gl destek, yolculuumuzu daha da anlaml klyor. Yeni keiflerle dolu bu gzel yolda, hep birlikteyiz!",https://www.instagram.com/p/DLMcZ6SNGHD/
2025-06-22,"[Tarih: 2025-06-22] Siz artk sadece izleyen deil, anlatan ve reten genlersiniz. Depremzede Genler in Medya Eitimi Projesi tamamland",https://www.instagram.com/p/DLMTHkLNy_6/
2025-06-21,"[Tarih: 2025-06-21] pekyoluna Bir Yolculuk, Bin Keif programmzda, rencilerimizle birlikte lavanta hasad yaptk! Hasadn gerekletirdiimiz lavantalardan elde edilen uucu yalarla doal sabun retimi yaparak hem rendik hem rettik. Doayla i ie, retimle dolu bu deneyim unutulmazd!",https://www.instagram.com/p/DLKGCSwtI7y/
2025-06-21,"[Tarih: 2025-06-21] Doayla e Bir Keif! pekyoluna Bir Yolculuk, Bin Keif programmzda, tbbi aromatik bitkileri tanyarak doann ifal ynlerini kefettik! rencilerimizle birlikte lavantadan biberiyeye, hlamurdan kekik ve adaayna kadar birok bitkinin faydalarn rendik, kokladk ve deneyimledik. Doayla bulutuumuz bu keyifli etkinlikte, hem bilgi kazandk hem de doaya olan farkndalmz artrdk.",https://www.instagram.com/p/DLJ_DenN7a9/
2025-06-21,"[Tarih: 2025-06-21] pekyoluna Bir Yolculuk, Bin Keif balad! Alacakkaya ve Arcak ilelerinden gelen rencilerimizi pekyolu Uluslararas ocuk ve Genlik almalar Merkezimizde arlamaktan mutluluk duyuyoruz! Elaz Valilii nclnde, l Milli Eitim Mdrl ve l zel daresi i birliiyle hayata geirilen bu anlaml program; genlerimizin akademik, sosyal, kltrel, sanatsal ve ahlaki geliimlerine katk sunmay hedefliyor.",https://www.instagram.com/p/DLJ3zyMtfpg/
2025-06-20,"[Tarih: 2025-06-20] Depremzede genler iin dzenlediimiz Medya Eitimi Projesi baaryla tamamland! pekyolu Uluslararas ocuk ve Genlik almalar Merkezi ev sahipliinde, Genlik ve Spor Bakanl ile ANKADER i birliinde hayata geirilen bu zel programda; genler kamera kullanm, kurgu, senaryo yazm ve medya okuryazarl gibi alanlarda bilgi ve beceriler kazand. Genlerin kendi hikyelerini anlatabilecekleri yaratc bir alan sunan eitim sreci; retimle, renmeyle ve dayanmayla dolu geti. Katk sunan tm eitmenlerimize, genlerimize ve destek olan tm kurumlara teekkr ederiz.",https://www.instagram.com/p/DLHdpv9NE22/
2025-06-19,"[Tarih: 2025-06-19] Depremzede Genler in Medya Eitimi Projesi - Final Akam pekyolu Uluslararas ocuk ve Genlik almalar Merkezi Genlik ve Spor Bakanl & ANKADER Birliiyle Depremin yaralarn birlikte sarmak, genlerimize umut ve beceri kazandrmak amacyla dzenlenen Medya Eitimi Projesi, anlaml ve duygusal bir finalle sona erdi. Projenin son akamnda, genlerle ate banda buluarak; Eitim srecini deerlendirdik, Soru-cevap etkinliiyle bilgi ve deneyimlerimizi paylatk, Kamera kullanm, ierik retimi, ksa film almalar zerine sohbet ettik. Genlerimiz bu srete rendikleri teknik bilgilerin yan sra; dayanma, zgven ve ekip ruhu gibi hayat boyu tayacaklar deerleri de kazandlar. Bu zel gece; sadece bir projenin kapan deil, yeni balanglarn ve birlikte retmenin kvlcm oldu. Hepiniz ho geldiniz iyiki geldiniz.",https://www.instagram.com/p/DLF7xUottAL/
2025-06-17,"[Tarih: 2025-06-17] PEK YOLU OLARAK ORTAI OLDUUMUZ PROJEMZ 7-11 TEMMUZ TARHLERNDE GEREKLEECEK. T.C. Ulusal Ajans tarafndan kabul edilen 2024-3-TR01-KA154-YOU-000287249 referans numaral Genlik novasyonu: Sosyal Giriimcilik Modeli Projemizin lhamdan Eyleme Sosyal Giriimcilik altay Balyor! Bu altay, sosyal giriimcilik alannda bilgi ve deneyimlerini gelitirmek isteyen genlere yneliktir. Farkl lkelerin sosyal giriimcilik politikalarn inceleyip, grup almalaryla yeniliki projeler tasarlayacak, mentrlerden geri bildirim alacaksnz. Katlmclar, sosyal etki yaratmaya ynelik somut politika nerileri gelitirme frsat bulacaklar ve program boyunca hem teorik hem uygulamal ieriklerle desteklenecektir! 7-11 Temmuz 2025 | Elaz Grup almalar, yaratc atlyeler, mentr geri bildirimleri ve daha fazlas! Sfrdan sosyal giriim fikirleri gelitirecek ve karar alclar ile buluacaksnz! Proje yeil seyahati desteklemektedir! (Otobs veya tren kullanm zorunludur) Bavuru artlar: 18-30 ya aralnda olmak Sosyal giriimcilik alanna ilgi duymak Motivasyonu yksek olmak Elaz, Batman, Erzincan, Mu, Gaziantep, Van, rnak, anlurfa, Siirt, Bitlis, Malatya, Tunceli, Diyarbakr, Adyaman, Bingl, Ar, Idr, Kars, Ardahan ehirlerinden birinde ikamet etmek",https://www.instagram.com/p/DK_vN_MNpsr/
2025-06-16,"[Tarih: 2025-06-16] Kamera Arkasndan Hayata pekyolu Uluslararas ocuk ve Genlik almalar Merkezinde medya eitimi devam ediyor 11 deprem ilinden gelen katlmclarla gerekletirilen eitimde, genler: Kamera kullanm Senaryo yazm Kurgu ve montaj ekim teknikleri gibi medya alannn temel balklarnda uygulamal eitim alyor. Alannda uzman eitmenlerle yrtlen bu program, Genlik ve Spor Bakanl, ANKADER ve pekyolu Uluslararas ocuk ve Genlik almalar Merkezi i birliiyle dzenleniyor. Afetten etkilenen genlerin yaratcln ortaya karan ve onlarn seslerini duyurmalarn salayan bu anlaml eitimle, kamera arkasndan hayata yeni bir pencere alyor.",https://www.instagram.com/p/DK9sK9Otc26/
2025-06-15,"[Tarih: 2025-06-15] Kamera Arkasndan Hayata pekyolu Uluslararas ocuk ve Genlik almalar Merkezinde medya eitimi balad! 11 deprem ilinden gelen katlmclarla gerekletirilen eitimde, genler: Kamera kullanm Senaryo yazm Kurgu ve montaj ekim teknikleri gibi medya alannn temel balklarnda uygulamal eitim alyor. Alannda uzman eitmenlerle yrtlen bu program, Genlik ve Spor Bakanl, ANKADER ve pekyolu Uluslararas ocuk ve Genlik almalar Merkezi i birliiyle dzenleniyor. Afetten etkilenen genlerin yaratcln ortaya karan ve onlarn seslerini duyurmalarn salayan bu anlaml eitimle, kamera arkasndan hayata yeni bir pencere alyor.",https://www.instagram.com/p/DK7EURptJwf/
2025-06-14,"[Tarih: 2025-06-14] ""pek Yolu'na Bir Yolculuk Bin Keif"" program erevesinde rencilerimize Sfr Atk Eitimi verildi. Atklar nasl ayrtracamz, Doay nasl koruyacamz, Geri dnmn nemini rendik. Kk admlarn byk etkiler yarattn bir kez daha fark ettik. Daha temiz bir evre, daha yaanabilir bir dnya iin bilinli nesiller yetiiyor!",https://www.instagram.com/p/DK4FIVnNQFK/
2025-06-14,"[Tarih: 2025-06-14] ""pek Yolu'na Bir Yolculuk Bin Keif"" programmzda rencilerimizle birlikte uygulamal model roketilik eitimi gerekletirdik! Teorik bilgileri rendik, paralar birletirdik ve kendi roketlerimizi gkyzyle buluturduk. Bilim, teknoloji ve merak bir araya geldi; Hedef: Hayallerin tesi!",https://www.instagram.com/p/DK4CjLEtHoj/
2025-06-14,"[Tarih: 2025-06-14] Deerlerle Glenen Bir Gelecek! ""pek Yolu'na Bir Yolculuk Bin Keif"" programmz kapsamnda rencilerimize deerler eitimi verdik. Sayg, sorumluluk, drstlk, yardmlama ve vefa gibi temel deerler zerine dndk, konutuk ve farkndalk kazandk. Genlerimizin sadece bilgiyle deil; erdemle, ahlakla ve karakterle bymesini nemsiyoruz. nk gelecei ina edecek olan; deerlerine sahip kan bir nesil!",https://www.instagram.com/p/DK4BEYBtaz3/
2025-06-14,"[Tarih: 2025-06-14] Elaz Valimiz Numan Hatipolu, pek Yolu Uluslararas ocuk ve Genlik almalar Merkezimizi ziyaret ederek atlyelerimizi gezdi. Yaplan teknolojik almalar ve gelitirilen yeniliki projeler hakknda Genel Koordinatrmz Hakan Karabulut'tan bilgi ald. Genlerimizin retkenliine ve teknolojiye olan ilgilerine gsterdii yakn ilgi ve destek iin Sayn Valimize teekkr ederiz. Gelecei ina eden fikirlerin her zaman yanndayz!",https://www.instagram.com/p/DK39OFyN2xU/
2025-06-14,"[Tarih: 2025-06-14] pek Yolu'na Bir Yolculuk Bin Keif"" programmz, Elaz Valilii koordinasyonunda, l Milli Eitim Mdrl ve Elaz l zel daresi i birliiyle tm hzyla devam ediyor. Bugn rencilerimiz, Elaz Valimiz Numan HATPOLU, l Jandarma Komutan Alpaslan DOAN l Milli Eitim Mdr Mehmet YT l zel daresi Genel Sekreteri Cemil YATKIN ve birok kymetli kurum temsilcisiyle bir araya geldi. Bu gl destek, yolculuumuzu daha da anlaml klyor. Yeni keiflerle dolu bu gzel yolda, hep birlikteyiz!",https://www.instagram.com/p/DK38ioPtpMy/
2025-06-13,"[Tarih: 2025-06-13] Afet Bilinci, Gvenli Gelecek! ""pekyolunda Bir Yolculuk, Bin Keif"" program kapsamnda Palu, Keban ve An ilelerinden gelen rencilerimize Afet ve Acil Durum Ynetimi Eitimi, AFAD yetkilileri tarafndan verildi. rencilerimiz; afetlere hazrlkl olmann nemi, doru davran biimleri ve acil durumlarda yaplmas gerekenlerle ilgili kapsaml bir eitim alarak bilinlendiler. Teorik bilgiler kadar uygulamal anlatmlarla da desteklenen bu eitimle genlerimiz, hem kendilerini hem evrelerini koruyacak bilgiyle donatldlar.",https://www.instagram.com/p/DK2W1TbNw67/
2025-06-13,"[Tarih: 2025-06-13] pekyoluna Bir Yolculuk, Bin Keif Palu, Keban ve An ilelerinden gelen rencilerimizi pekyolu Uluslararas ocuk ve Genlik almalar Merkezimizde arlamaktan byk mutluluk duyuyoruz! Elaz Valilii bnyesinde, l Milli Eitim Mdrl ve Elaz l zel daresi ortaklyla, pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde gerekletiriliyor. lelerimizde eitimine devam eden rencilerimize ynelik gerekletirilecek eitli aktivitelerle, onlarn akademik, sosyal, kltrel, sanatsal, kariyer ve ahlaki geliimlerini destekleyerek, milli ve manevi deerleri iselletirmi erdemli nesiller olmalarna katk sunmak amalanyor. tanma toplants ile baladk .Ho geldiniz genler",https://www.instagram.com/p/DK2PIWvtNx1/
2025-06-12,"[Tarih: 2025-06-12] Minik eller doayla bulutu! Tohum Orman Anaokulu minik rencileri, pekyolu Uluslararas ocuk ve Genlik almalar Merkezini ziyaret ederek kompost uygulamalar hakknda keyifli ve retici bilgiler edindi. Tarmn srdrlebilirliini renirken topraa ve doaya olan sevgilerini bir kez daha pekitirdiler. Doayla i ie byyen nesiller iin umut doluyuz!",https://www.instagram.com/p/DKy2uQrNsPb/
2025-05-20,"[Tarih: 2025-05-20] Afet Gnllleri projesi kapsamnda, AFAD grevlileri tarafndan ""Hafif Arama Kurtarma"" eitimi verildi! Katlmclar, afet anlarnda nasl doru ve etkili mdahale edileceini uygulamal olarak rendi. Afetlere hazrlkl bir toplum iin eitimlerimiz devam ediyor!",https://www.instagram.com/p/DJ37zqpt6gl/
2025-05-20,"[Tarih: 2025-05-20] pekyolu Uluslararas ocuk ve Genlik almalar Merkezi'nde ""Afet Gnllleri"" projemiz tm hzyla devam ediyor! Genlerimiz afet bilinci kazanyor, topluma fayda salayacak beceriler ediniyor.",https://www.instagram.com/p/DJ3pTk5tc5c/
2025-05-20,"[Tarih: 2025-05-20] pekyolu Genlik Festivali pekyolu Genlik Festivali, pekyolu Uluslararas ocuk ve Genlik almalar Merkezinde cokuyla tamamland! Gn boyu sren etkinlikler, genliin enerjisiyle unutulmaz bir gn yaadk. Gn byle geti Birlikte daha nice gzel anlara!",https://www.instagram.com/p/DJ3cQJktKfT/
2025-05-19,"[Tarih: 2025-05-19] pekyolu Genlik Festivali, gn sonu deerlendirme toplantsyla tamamland. Festival kapsamnda gerekletirilen sportif ve kltrel etkinliklerin ardndan genlerle birlikte gnn genel bir deerlendirmesi yapld. Genlerin gr ve nerileri dinlenerek, gelecekteki etkinliklere ynelik fikir alveriinde bulunuldu. Katlm salayan tm genlere teekkr ederiz.",https://www.instagram.com/p/DJ1t363MWVN/
2025-05-19,"[Tarih: 2025-05-19] pekyolu Genlik Festivali sportif etkinliklerle devam ediyor. Festival kapsamnda genlerin katlmyla futbol, basketbol ve voleybol turnuvalar dzenlendi. Genler hem yeteneklerini sergiledi hem de centilmence mcadele ederek takm ruhunu pekitirdi. Spor dolu bir gn, birlik ve dayanma iinde devam ediyor",https://www.instagram.com/p/DJ1mxhcsSJ5/
2025-05-19,"[Tarih: 2025-05-19] pekyolu Genlik Festivali kapsamnda Uurtma enlii dzenlendi. Genlerin youn katlmyla gerekleen etkinlikte, gkyz ay yldzl uurtmalarla dolarken, katlmclar keyifli anlar yaad.",https://www.instagram.com/p/DJ1az_9N2gg/
2025-05-19,"[Tarih: 2025-05-19] Genlik Festivali Kortejle Balad! Pedallar dnd, motorlar alt, genliin enerjisi pekyolunda yankland! pekyolu Uluslararas ocuk ve Genlik almalar Merkezi tarafndan dzenlenen Genlik Festivali, bisiklet ve motosiklet kortejiyle cokuyla balad. Renkli grntler, heyecan dolu anlar ve birlikte atlan gl admlarla festivalin startn verdik! Festival boyunca dopdolu etkinlikler, atlyeler ve srprizler seni bekliyor! Genliin sesi pekyolunda ykseliyor! .elazig .pedal",https://www.instagram.com/p/DJ1MZoNNJ5L/
2025-05-19,"[Tarih: 2025-05-19] pekyolu Afet Gnllleri Projesi Balad! Dayanmann gcyle afetlere birlikte hazrlanalm! Toplumumuzu afetlere kar daha direnli hale getirmek iin yola ktk. pekyolu Afet Gnllleri projesiyle; eitimlerle donanacak, tatbikatlarla glenecek ve kriz anlarnda birlikte hareket edeceiz.",https://www.instagram.com/p/DJ0-oc1tLvR/
2025-05-18,"[Tarih: 2025-05-18] Elaz Valimiz Sayn Numan Hatipolu, pekyolu Uluslararas ocuk ve Genlik almalar Merkezimizde dzenlenen MTTB Kariyer Bulumalar kapsamnda genlerimizle bir araya geldi. Genlerimizin sorularn samimiyetle yantlayan Sayn Valimize teekkr ediyor, bu anlaml bulumann genlerimize ilham olmasn temenni ediyoruz. Gelecein Trkiyesini ina edecek genlerimizle omuz omuza",https://www.instagram.com/p/DJzSn9NMSFP/
2025-05-15,"[Tarih: 2025-05-15] Bugn Cumhuriyet lkokulu rencilerini merkezimizde arlamaktan byk mutluluk duyduk! pekyolu Uluslararas ocuk ve Genlik almalar Merkezi olarak minik misafirlerimizle keyifli ve retici bir gn geirdik. ocuklarmzn yzndeki tebessm, bizim en byk motivasyon kaynamz.",https://www.instagram.com/p/DJqlnSetn6e/
2025-05-11,[Tarih: 2025-05-11] Anneler gnnz kutlu olsun ocuklarnzdan sizler iin kk bir hatra. yiki geldiniz .,https://www.instagram.com/p/DJgyejqNjH2/
2025-05-11,"[Tarih: 2025-05-11] ANNELER GN'NDE SEVGYLE DOLU BR GN GERDE BIRAKTIK! pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi olarak, annelerimiz ve ocuklarmzla birlikte unutulmaz bir Anneler Gn geirdik. El ele sanat yaptk, Anlar biriktirdik, Glmsemeleri karelere sdrdk, Duygularmz szlere dktk... Ve en nemlisi kalpten kalbe balandk. Katlm gsteren tm annelerimize, ocuklarmza ve emei geen herkese yrekten teekkr ederiz. Bugn burada yaanan sevgi, hafzalarmzda hep taptaze kalacak. yi ki varsnz, iyi ki annelerimizsiniz!",https://www.instagram.com/p/DJgyUVOtEKP/
2025-05-11,"[Tarih: 2025-05-11] ANNELER GNNE ZEL UNUTULMAZ ANLAR BALADI! pek Yolu Uluslararas ocuk ve Genlik almalar Merkezinde, anneler ve ocuklar iin dopdolu bir gn balad! Sanatla duygular ifade ediliyor, Hatralar kutulara syor, zel anlar karelere dnyor, ocuklardan annelere scack mesajlar geliyor... Birlikte iziyoruz, oynuyoruz, glyoruz ve en nemlisi paylayoruz! Bugn burada, sevgiyle rl bir gn yaanyor. yi ki varsnz, tm annelerimizin Anneler Gn kutlu olsun!",https://www.instagram.com/p/DJgk_U-tEDN/
2025-05-11,"[Tarih: 2025-05-11] FKRLERN GCYLE GELECE NA EDYORUZ! ""pek Yolu'na Bir Yolculuk Bin Keif"" programmzda bugn, gen zihinlerle giriimcilik eitimi gerekletirdik! Hayal kurmann, risk almann, zm retmenin ve kendi yolunu izmenin nemini konutuk. rencilerimiz i fikirlerini paylat, ilham verici fikirlerle dolu bir gn geirdik! Gelecein liderleri, giriimcileri burada yetiiyor! lk adm atld, imdi sra hayalleri geree dntrmekte!",https://www.instagram.com/p/DJgZ_GDNjQN/
2025-05-11,"[Tarih: 2025-05-11] ""pek Yolu'na Bir Yolculuk Bin Keif"" programmzda rencilerimizle birlikte grsel sanatlar eitimi gerekletirdik! Fralar ellerde, hayaller tuvallerde hayat buldu. Resim, izim, renk uyumu ile dolu dolu bir gn geirdik! Sanatla dnen, hisseden ve reten genler yetitiriyoruz! Her izgi, her renk bir hikyeye dnt...",https://www.instagram.com/p/DJgUyDVNyRA/
